"STORE","Yr","mon","dayCount"
1702,2004,10,31
3309,2005,1,31
3107,2005,7,31
3707,2005,7,31
5002,2005,5,31
1304,2005,5,31
7907,2005,1,31
1607,2005,1,31
7904,2005,7,31
4903,2005,5,31
5604,2005,1,31
4203,2005,1,31
209,2005,5,31
4704,2004,10,31
7704,2005,7,31
809,2004,10,31
7204,2004,10,31
4204,2004,8,31
2202,2004,10,31
303,2005,1,31
703,2005,1,31
7007,2005,1,31
603,2005,5,31
9704,2005,7,31
9309,2005,5,31
8403,2005,7,31
6104,2005,5,31
3807,2005,7,31
9309,2004,8,31
3204,2005,1,31
3702,2005,5,31
204,2004,10,31
3307,2004,8,31
4102,2005,1,31
9503,2005,1,31
2007,2005,5,31
3102,2005,1,31
9309,2005,7,31
9103,2004,8,31
604,2004,10,31
9202,2004,10,31
403,2005,7,31
8403,2004,8,31
3009,2005,5,31
7103,2005,5,31
8802,2004,8,31
8709,2005,1,31
807,2004,10,31
1107,2005,5,31
9504,2005,7,31
4503,2005,5,31
3507,2004,10,31
7304,2004,8,31
603,2004,8,31
8102,2005,5,31
203,2004,8,31
8404,2004,10,31
5303,2005,5,31
6904,2005,5,31
4303,2005,5,31
5402,2005,1,31
6503,2005,5,31
1003,2005,5,31
1707,2004,8,31
5703,2005,1,31
9402,2004,10,31
6102,2005,1,31
8209,2004,10,31
4404,2004,10,31
6803,2004,10,31
9704,2005,5,31
3202,2005,7,31
409,2004,10,31
9709,2004,8,31
2809,2005,1,31
2202,2004,8,31
7103,2005,1,31
6402,2005,5,31
1407,2005,7,31
8102,2004,10,31
1204,2004,10,31
4103,2004,8,31
4504,2005,7,31
7302,2005,7,31
9103,2005,5,31
7007,2005,5,31
5803,2004,8,31
7507,2005,1,31
3807,2005,1,31
5804,2005,1,31
5303,2004,8,31
6202,2005,5,31
3804,2005,5,31
3909,2005,1,31
4109,2005,5,31
6804,2005,1,31
1509,2005,5,31
3304,2005,1,31
4902,2005,5,31
4403,2004,10,31
8604,2005,5,31
1807,2005,1,31
9302,2004,8,31
3002,2005,7,31
2007,2005,1,31
5503,2004,10,31
7907,2004,8,31
9604,2004,10,31
7104,2005,5,31
3402,2004,8,31
3103,2004,8,31
7202,2004,8,31
7904,2004,10,31
3303,2004,8,31
3304,2005,7,31
1402,2005,5,31
304,2004,10,31
4209,2004,8,31
4803,2004,8,31
9204,2004,8,31
9209,2004,8,31
5404,2005,7,31
1502,2005,1,31
2602,2005,1,31
5603,2005,1,31
6703,2005,1,31
1207,2004,8,31
3307,2005,7,31
407,2005,5,31
6404,2004,10,31
6009,2004,10,31
2602,2004,10,31
8602,2004,10,31
2409,2004,8,31
3107,2005,5,31
6503,2005,1,31
8202,2005,1,31
2209,2005,5,31
2909,2004,8,31
8609,2005,5,31
1107,2005,7,31
4902,2004,8,31
6202,2005,7,31
5204,2004,8,31
7003,2005,1,31
2509,2004,8,31
907,2005,7,31
3603,2005,5,31
1407,2004,10,31
5503,2005,7,31
609,2004,8,31
5004,2005,1,31
7407,2004,10,31
1403,2004,10,31
1702,2005,1,31
1203,2005,5,31
4804,2005,1,31
7704,2005,1,31
8309,2004,8,31
4804,2004,8,31
2607,2005,7,31
8109,2005,5,31
9804,2004,8,31
9709,2004,10,31
209,2004,10,31
4003,2005,7,31
6202,2004,10,31
7004,2005,1,31
4503,2004,10,31
3007,2005,1,31
2603,2005,1,31
3009,2005,1,31
5004,2005,5,31
2707,2005,7,31
9609,2004,10,31
8607,2004,8,31
404,2004,10,31
3307,2005,1,31
2704,2005,1,31
303,2004,8,31
6604,2004,8,31
3902,2004,8,31
509,2004,10,31
6304,2004,8,31
2909,2005,1,31
8602,2005,7,31
3207,2004,10,31
5504,2004,8,31
3507,2005,1,31
6009,2005,1,31
9002,2005,5,31
9909,2004,8,31
3504,2004,8,31
7707,2004,10,31
5104,2005,7,31
2402,2005,5,31
6004,2004,8,31
6404,2005,7,31
8102,2004,8,31
4803,2005,1,31
1103,2004,8,31
507,2005,1,31
8507,2004,8,31
4309,2005,1,31
3109,2005,1,31
9804,2005,5,31
307,2005,5,31
6703,2005,5,31
4903,2005,7,31
703,2004,8,31
8109,2004,10,31
3509,2005,7,31
2604,2005,1,31
603,2004,10,31
407,2005,7,31
7004,2004,8,31
1307,2004,8,31
9402,2004,8,31
1203,2005,7,31
2007,2004,10,31
1009,2005,1,31
1104,2005,5,31
7107,2005,1,31
9309,2004,10,31
409,2005,1,31
6209,2005,7,31
6704,2005,5,31
1707,2005,7,31
2109,2005,5,31
2204,2005,7,31
1204,2005,5,31
6902,2004,10,31
903,2004,10,31
8409,2004,8,31
4209,2005,1,31
8902,2005,7,31
809,2005,7,31
302,2004,10,31
6009,2005,7,31
2404,2004,8,31
3004,2004,10,31
3309,2005,5,31
5903,2005,1,31
3507,2005,7,31
2807,2005,5,31
304,2004,8,31
707,2005,7,31
2304,2004,8,31
1003,2004,10,31
4807,2005,1,31
4407,2005,5,31
7104,2005,1,31
5903,2004,8,31
2604,2005,7,31
5102,2005,7,31
1703,2005,1,31
2607,2004,8,31
1502,2005,7,31
502,2005,1,31
807,2005,7,31
7904,2004,8,31
2502,2005,5,31
7407,2004,8,31
4802,2005,5,31
4209,2005,5,31
3709,2005,5,31
2303,2005,1,31
3602,2004,8,31
2202,2005,5,31
4603,2005,7,31
7307,2005,7,31
6202,2005,1,31
7303,2005,7,31
4702,2005,5,31
3204,2004,10,31
1109,2005,1,31
4703,2004,10,31
5102,2004,10,31
1707,2005,1,31
3602,2005,5,31
9202,2005,5,31
6004,2005,1,31
8402,2005,1,31
4202,2004,10,31
1002,2005,7,31
2109,2005,1,31
8302,2005,1,31
8707,2004,10,31
1709,2005,7,31
5904,2004,10,31
6204,2005,5,31
8603,2005,7,31
2707,2005,1,31
5502,2004,10,31
8002,2005,7,31
4302,2005,7,31
1609,2004,8,31
6109,2005,7,31
1202,2005,5,31
5803,2004,10,31
2909,2005,7,31
107,2004,10,31
5404,2005,5,31
2603,2004,10,31
9503,2005,7,31
3603,2004,8,31
9604,2005,5,31
307,2004,8,31
8209,2005,1,31
9909,2005,1,31
3802,2005,7,31
7503,2005,5,31
2904,2005,1,31
1609,2004,10,31
7103,2004,10,31
7102,2005,5,31
8709,2004,8,31
204,2005,7,31
402,2005,1,31
2009,2004,8,31
403,2004,10,31
3804,2005,1,31
107,2005,1,31
2604,2004,8,31
3909,2005,7,31
6704,2004,8,31
3809,2004,10,31
6403,2004,8,31
5002,2005,7,31
703,2004,10,31
3403,2005,7,31
1307,2004,10,31
3707,2004,10,31
8507,2005,5,31
4202,2004,8,31
4007,2004,10,31
8702,2004,10,31
4703,2004,8,31
2202,2005,1,31
6604,2005,7,31
9304,2005,1,31
4402,2005,7,31
4109,2004,10,31
1003,2005,1,31
5904,2004,8,31
704,2005,7,31
5704,2004,8,31
9104,2005,7,31
3609,2005,5,31
5403,2004,10,31
5403,2004,8,31
4502,2005,5,31
902,2005,1,31
8504,2005,5,31
8002,2004,10,31
7202,2005,7,31
6102,2005,7,31
9609,2005,1,31
4309,2004,10,31
209,2005,1,31
302,2005,1,31
4303,2004,8,31
7103,2004,8,31
7107,2004,8,31
6109,2005,5,31
502,2005,7,31
3107,2004,8,31
1009,2004,10,31
3503,2005,1,31
202,2004,10,31
4603,2005,1,31
1704,2004,8,31
1807,2004,10,31
7403,2004,8,31
2402,2004,8,31
9409,2005,1,31
7503,2005,1,31
6902,2005,7,31
3704,2004,8,31
2204,2004,8,31
6109,2004,10,31
2909,2004,10,31
9309,2005,1,31
7703,2005,1,31
4403,2005,1,31
7302,2004,10,31
5803,2005,7,31
9304,2004,10,31
9402,2005,1,31
8004,2004,10,31
704,2004,10,31
8202,2004,8,31
6404,2005,1,31
9302,2005,1,31
3007,2005,5,31
6104,2004,10,31
2404,2005,1,31
3409,2004,10,31
8802,2005,7,31
2704,2004,8,31
2407,2005,7,31
3509,2005,5,31
2104,2005,1,31
8603,2005,5,31
4307,2004,10,31
8602,2005,5,31
1403,2005,5,31
1509,2004,8,31
9103,2005,7,31
3509,2005,1,31
1203,2004,8,31
6002,2005,1,31
4907,2005,1,31
8004,2004,8,31
4103,2004,10,31
502,2005,5,31
8707,2005,1,31
1703,2005,5,31
2609,2005,5,31
1204,2005,1,31
7002,2005,1,31
2904,2005,5,31
3502,2004,8,31
8007,2005,5,31
8503,2005,5,31
7102,2004,10,31
5302,2005,5,31
809,2005,1,31
1304,2004,10,31
3207,2005,7,31
1909,2005,7,31
102,2005,7,31
2809,2005,7,31
7407,2005,7,31
8004,2005,1,31
7703,2004,8,31
4407,2005,7,31
5203,2004,10,31
5304,2004,8,31
9303,2005,1,31
8803,2004,8,31
8504,2005,7,31
909,2004,10,31
1602,2005,1,31
5204,2005,1,31
1407,2005,5,31
4404,2005,5,31
6102,2005,5,31
3802,2004,8,31
9709,2005,1,31
2407,2005,5,31
8202,2005,5,31
2407,2004,8,31
7302,2005,1,31
307,2005,1,31
7704,2005,5,31
4109,2005,7,31
4204,2005,1,31
2004,2004,8,31
903,2005,7,31
4607,2004,8,31
7702,2004,8,31
9104,2004,10,31
3707,2005,1,31
8407,2005,5,31
5402,2005,5,31
1207,2004,10,31
709,2005,5,31
3303,2005,1,31
7503,2004,10,31
7804,2005,5,31
4004,2005,7,31
4102,2005,5,31
2104,2005,7,31
7402,2004,8,31
3809,2005,1,31
4409,2004,10,31
5304,2005,1,31
6204,2004,8,31
909,2005,7,31
4807,2005,5,31
2303,2004,8,31
3804,2004,8,31
1904,2005,7,31
2904,2004,10,31
5203,2004,8,31
509,2005,7,31
4103,2005,1,31
6102,2004,8,31
2607,2005,5,31
3103,2005,5,31
3304,2005,5,31
3302,2005,5,31
6903,2005,1,31
7204,2004,8,31
1703,2004,10,31
2604,2004,10,31
7603,2004,8,31
8507,2004,10,31
1904,2004,8,31
8004,2005,7,31
2603,2004,8,31
7307,2004,8,31
8409,2005,1,31
9204,2005,1,31
7303,2005,5,31
8609,2005,7,31
403,2005,5,31
1404,2005,1,31
1003,2004,8,31
1004,2005,7,31
4604,2005,5,31
5403,2005,7,31
9202,2004,8,31
204,2004,8,31
2102,2004,10,31
8607,2005,7,31
4402,2005,1,31
7502,2005,1,31
7104,2005,7,31
3702,2005,1,31
5804,2005,7,31
3409,2004,8,31
3502,2005,1,31
9209,2005,1,31
8803,2004,10,31
2102,2005,1,31
8109,2005,7,31
2602,2005,5,31
1007,2004,10,31
2602,2005,7,31
8302,2005,7,31
1009,2005,7,31
704,2005,5,31
1304,2004,8,31
3802,2004,10,31
103,2005,1,31
4102,2004,10,31
3004,2005,1,31
3504,2005,7,31
3602,2005,1,31
8609,2004,10,31
504,2004,8,31
5204,2005,7,31
509,2005,1,31
409,2005,7,31
9909,2005,5,31
204,2005,1,31
5203,2005,1,31
7204,2005,1,31
6902,2004,8,31
107,2004,8,31
4302,2004,10,31
7703,2005,7,31
4007,2005,7,31
1807,2004,8,31
2409,2005,7,31
8407,2004,8,31
5802,2004,8,31
4109,2005,1,31
2509,2005,1,31
9603,2005,5,31
1609,2005,1,31
7302,2005,5,31
4003,2005,5,31
1403,2005,1,31
6903,2005,7,31
802,2004,10,31
2203,2005,7,31
4604,2004,10,31
7307,2005,5,31
5404,2004,8,31
503,2005,5,31
7002,2005,5,31
3709,2005,7,31
5202,2005,5,31
907,2004,10,31
2907,2004,10,31
1904,2004,10,31
9302,2005,5,31
3407,2005,5,31
2804,2004,10,31
5402,2005,7,31
6109,2004,8,31
6803,2005,1,31
7902,2005,7,31
8604,2005,7,31
4004,2005,1,31
4802,2005,1,31
9304,2005,7,31
4904,2005,1,31
6604,2004,10,31
8802,2005,5,31
3007,2005,7,31
1007,2005,5,31
4707,2005,7,31
507,2004,10,31
2404,2005,5,31
8209,2005,5,31
1404,2004,10,31
4807,2005,7,31
107,2005,7,31
3909,2005,5,31
8409,2005,5,31
7403,2004,10,31
2307,2004,10,31
5904,2005,5,31
8703,2004,10,31
7807,2004,10,31
3704,2004,10,31
609,2005,7,31
1607,2005,7,31
2804,2005,7,31
4007,2005,1,31
5403,2005,5,31
8602,2004,8,31
304,2005,7,31
4409,2005,1,31
5504,2005,5,31
1704,2004,10,31
2609,2004,8,31
1004,2004,10,31
2909,2005,5,31
8703,2005,5,31
7907,2005,5,31
6302,2005,1,31
9103,2004,10,31
3409,2005,5,31
9204,2005,5,31
6704,2005,7,31
7902,2004,10,31
4604,2004,8,31
7603,2005,7,31
3402,2005,7,31
3604,2005,5,31
8002,2005,5,31
3103,2004,10,31
3509,2004,8,31
7304,2005,7,31
1002,2004,10,31
8007,2005,1,31
2203,2004,10,31
5502,2005,5,31
6002,2004,8,31
407,2004,8,31
4803,2005,7,31
3107,2004,10,31
802,2005,1,31
9504,2004,10,31
6203,2004,8,31
7507,2005,5,31
3207,2005,5,31
9303,2004,10,31
7602,2005,1,31
1709,2004,10,31
303,2005,5,31
5904,2005,7,31
4807,2004,8,31
9402,2005,5,31
2602,2004,8,31
1104,2004,8,31
1707,2004,10,31
4104,2005,7,31
5304,2005,5,31
4207,2004,10,31
8309,2005,7,31
1804,2004,10,31
404,2005,7,31
8702,2005,5,31
309,2005,7,31
707,2005,1,31
2009,2004,10,31
5002,2005,1,31
8007,2005,7,31
1704,2005,1,31
3709,2005,1,31
4904,2005,7,31
9603,2005,1,31
9609,2005,5,31
8204,2005,7,31
8403,2004,10,31
3604,2004,10,31
5704,2005,1,31
2103,2004,8,31
2203,2005,5,31
409,2005,5,31
7404,2005,1,31
2004,2004,10,31
2204,2005,5,31
3509,2004,10,31
2209,2005,1,31
4504,2005,5,31
4303,2005,1,31
3207,2004,8,31
2207,2004,10,31
1703,2005,7,31
4502,2005,1,31
507,2004,8,31
1002,2005,5,31
4502,2004,8,31
9202,2005,7,31
2103,2004,10,31
9409,2004,10,31
703,2005,5,31
102,2005,5,31
1103,2005,7,31
2809,2004,10,31
4904,2005,5,31
3102,2004,8,31
7502,2005,7,31
6604,2005,1,31
5404,2004,10,31
8402,2005,5,31
7704,2004,10,31
7804,2005,1,31
3804,2005,7,31
802,2005,5,31
4409,2005,7,31
1102,2005,7,31
2104,2004,10,31
5103,2005,1,31
9104,2005,5,31
4704,2004,8,31
8407,2005,1,31
407,2005,1,31
9909,2005,7,31
1109,2005,7,31
4307,2005,5,31
5204,2004,10,31
6503,2004,10,31
203,2005,1,31
3604,2005,7,31
8102,2005,1,31
2504,2004,8,31
1703,2004,8,31
107,2005,5,31
2304,2004,10,31
1202,2004,10,31
5102,2005,1,31
6503,2005,7,31
3504,2004,10,31
304,2005,5,31
7403,2005,7,31
3307,2004,10,31
407,2004,10,31
7703,2005,5,31
9504,2005,1,31
8302,2005,5,31
9104,2005,1,31
8007,2004,8,31
5002,2004,10,31
503,2004,8,31
4907,2005,5,31
2007,2004,8,31
9909,2004,10,31
7407,2005,5,31
4502,2004,10,31
7707,2005,5,31
4607,2005,5,31
902,2005,7,31
9804,2004,10,31
5602,2005,7,31
7707,2004,8,31
5302,2005,7,31
6302,2005,7,31
707,2005,5,31
3704,2005,5,31
4804,2005,7,31
603,2005,7,31
3102,2005,7,31
4503,2004,8,31
402,2005,5,31
4702,2004,8,31
4102,2004,8,31
3107,2005,1,31
7902,2005,5,31
1002,2005,1,31
7602,2004,10,31
2807,2004,10,31
9103,2005,1,31
709,2005,7,31
5203,2005,7,31
6203,2005,5,31
5004,2005,7,31
9603,2004,10,31
1702,2005,7,31
4104,2005,5,31
8404,2005,1,31
5503,2005,1,31
5804,2004,10,31
1102,2005,1,31
4204,2004,10,31
3302,2005,1,31
8603,2005,1,31
3007,2004,8,31
1407,2005,1,31
9303,2005,5,31
4204,2005,5,31
3403,2005,5,31
7307,2004,10,31
4209,2005,7,31
2904,2004,8,31
8709,2005,5,31
203,2005,5,31
7503,2005,7,31
2702,2004,8,31
9204,2005,7,31
6404,2004,8,31
303,2004,10,31
4703,2005,1,31
3003,2005,5,31
7807,2005,1,31
7707,2005,1,31
8604,2004,10,31
2407,2005,1,31
6002,2005,5,31
4704,2005,1,31
6102,2004,10,31
2303,2005,7,31
2907,2004,8,31
4702,2004,10,31
1909,2005,5,31
7202,2005,1,31
3709,2004,10,31
5103,2004,10,31
5303,2005,7,31
5603,2004,10,31
1004,2005,5,31
807,2004,8,31
8402,2005,7,31
209,2004,8,31
6004,2005,5,31
5703,2004,10,31
7404,2005,7,31
6403,2004,10,31
7102,2005,1,31
5802,2005,5,31
7704,2004,8,31
2309,2004,8,31
9304,2005,5,31
1602,2005,7,31
707,2004,8,31
4207,2004,8,31
3403,2005,1,31
4707,2004,10,31
7703,2004,10,31
6703,2005,7,31
9303,2005,7,31
603,2005,1,31
2702,2005,1,31
103,2005,7,31
3807,2005,5,31
5503,2005,5,31
2707,2005,5,31
8802,2005,1,31
6204,2004,10,31
7502,2004,10,31
1909,2004,8,31
7302,2004,8,31
2609,2005,7,31
6704,2005,1,31
4604,2005,1,31
3607,2005,1,31
2304,2005,7,31
6902,2005,1,31
4902,2005,1,31
103,2004,8,31
202,2005,7,31
1307,2005,1,31
4802,2004,8,31
3607,2004,10,31
8609,2005,1,31
5303,2004,10,31
2207,2005,7,31
609,2005,5,31
2104,2005,5,31
5802,2005,1,31
3402,2005,5,31
4707,2004,8,31
5102,2005,5,31
2009,2005,5,31
7303,2004,10,31
8507,2005,1,31
8102,2005,7,31
4607,2005,1,31
9209,2005,7,31
7003,2004,8,31
8309,2005,1,31
3309,2004,10,31
503,2004,10,31
7707,2005,7,31
309,2005,1,31
6902,2005,5,31
3504,2005,5,31
4707,2005,1,31
8702,2004,8,31
8607,2004,10,31
1807,2005,7,31
504,2005,1,31
7702,2005,1,31
8609,2004,8,31
3502,2005,7,31
1807,2005,5,31
3009,2004,8,31
2503,2005,5,31
5302,2005,1,31
2702,2005,5,31
4507,2005,1,31
7002,2005,7,31
1607,2004,8,31
9709,2005,7,31
3202,2005,1,31
8503,2005,1,31
1404,2004,8,31
2207,2004,8,31
6009,2004,8,31
8803,2005,1,31
909,2005,1,31
4802,2004,10,31
9604,2005,1,31
5103,2005,5,31
2304,2005,5,31
4404,2005,7,31
3704,2005,7,31
4003,2004,8,31
8004,2005,5,31
5202,2005,7,31
9002,2004,10,31
5202,2004,10,31
8602,2005,1,31
609,2004,10,31
1004,2005,1,31
5503,2004,8,31
9603,2005,7,31
1904,2005,1,31
4107,2005,7,31
2807,2005,1,31
509,2004,8,31
6904,2005,1,31
2704,2005,7,31
6204,2005,7,31
1502,2004,10,31
8209,2005,7,31
309,2005,5,31
1909,2005,1,31
4309,2005,7,31
9404,2004,10,31
4403,2004,8,31
4004,2004,8,31
9302,2004,10,31
3304,2004,10,31
2409,2004,10,31
3009,2005,7,31
8604,2004,8,31
6203,2004,10,31
1307,2005,5,31
8404,2004,8,31
4303,2005,7,31
3707,2004,8,31
3602,2004,10,31
5102,2004,8,31
7403,2005,5,31
1007,2005,1,31
3507,2005,5,31
3302,2004,8,31
6703,2004,8,31
3409,2005,1,31
4203,2004,10,31
4607,2004,10,31
8503,2005,7,31
7804,2004,10,31
3103,2005,1,31
3209,2004,8,31
1107,2004,8,31
4107,2005,1,31
7404,2004,10,31
8204,2004,8,31
4104,2004,8,31
7007,2004,8,31
4004,2004,10,31
504,2004,10,31
302,2005,5,31
1102,2005,5,31
3603,2004,10,31
8302,2004,10,31
8204,2005,1,31
504,2005,7,31
202,2005,5,31
2809,2004,8,31
4007,2004,8,31
9404,2005,7,31
8709,2005,7,31
404,2005,1,31
3102,2004,10,31
704,2004,8,31
4904,2004,8,31
2309,2005,1,31
3009,2004,10,31
2009,2005,1,31
4603,2004,10,31
5104,2005,1,31
204,2005,5,31
4407,2004,8,31
2209,2005,7,31
2404,2004,10,31
2204,2004,10,31
4207,2005,1,31
807,2005,1,31
2804,2005,5,31
3209,2005,1,31
1009,2005,5,31
9404,2005,5,31
2103,2005,7,31
1109,2005,5,31
703,2005,7,31
6202,2004,8,31
7003,2005,7,31
5103,2004,8,31
3407,2005,7,31
7102,2005,7,31
3702,2005,7,31
3609,2004,8,31
3302,2004,10,31
3102,2005,5,31
7403,2005,1,31
4104,2005,1,31
7602,2005,5,31
307,2004,10,31
3403,2004,10,31
4307,2004,8,31
4107,2004,10,31
5704,2005,7,31
8604,2005,1,31
4203,2004,8,31
1402,2005,1,31
9209,2005,5,31
4407,2005,1,31
5603,2005,5,31
1702,2005,5,31
5104,2004,10,31
7303,2005,1,31
503,2005,7,31
6302,2004,8,31
1103,2004,10,31
709,2004,10,31
2502,2005,7,31
9704,2004,10,31
9609,2004,8,31
902,2005,5,31
4504,2004,10,31
3004,2005,7,31
4203,2005,7,31
1103,2005,5,31
7007,2005,7,31
503,2005,1,31
6604,2005,5,31
709,2005,1,31
6302,2005,5,31
5803,2005,1,31
5402,2004,8,31
